EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1100903,MORGAN CO.,GARY,05/10/2023,1654,Tornado, ,EF1,0,0,500000,0,CO,MST-7, ,180507,C,87,BOU,0,0,NWS Storm Survey, ,6,20,7,SE,6,E,GARY,05/10/2023,1706,40.0052,-103.4857,40.0917,-103.476,"A tornado touched down east of Woodrow and tracked north-northeast across Morgan County. The tornado struck a sturdy residence; it uplifted and removed the roof from the home which exposed portions of the second floor.  The tornado also damaged the roof of a nearby barn, destroyed to small storage sheds and uprooted some trees on the property.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",120
1100913,WASHINGTON CO.,WOODROW,05/10/2023,1654,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,180507,C,121,BOU,0,0,Trained Spotter, ,0.01,20,9,ENE,9,ENE,WOODROW,05/10/2023,1655,40.01,-103.41,40.01,-103.41,"A weak tornado touched down briefly in an open field.  No damage was observed.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",121
1100911,WASHINGTON CO.,MIDWAY,05/10/2023,1720,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,180507,C,121,BOU,0,0,Public, ,4.18,20,5,SSW,2,WSW,MIDWAY,05/10/2023,1724,40.16,-103.42,40.22,-103.43,"A tornado touched down in open country.  No damage was reported.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",122
1100910,WASHINGTON CO.,AKRON ARPT,05/10/2023,1729,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,180507,C,121,BOU,0,0,Trained Spotter, ,0.01,20,2,NNW,2,NNW,AKRON ARPT,05/10/2023,1730,40.2077,-103.244,40.2077,-103.244,"A tornado touched down briefly in an open field,.  No damage was observed.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",123
1100905,WASHINGTON CO.,(AKO)AKRON WEATHER STATION,05/10/2023,1731,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,180507,C,121,BOU,0,0,Trained Spotter, ,0.01,20,9,SW,9,SW,(AKO)AKRON WEATHER STATION,05/10/2023,1732,40.09,-103.35,40.09,-103.35,"A tornado touched down briefly in an open field.  No damage was observed.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",124
1100904,WASHINGTON CO.,AKRON,05/10/2023,1738,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,180507,C,121,BOU,0,0,Trained Spotter, ,0.01,20,9,SW,9,SW,AKRON,05/10/2023,1739,40.07,-103.33,40.07,-103.33,"A weak tornado touched down briefly in an open field.  No damage was observed.","Numerous severe thunderstorms developed southwest of Denver and pushed north-northeast through the metro area. The storms produced extensive hail, ranging from quarter to tennis ball size.  As the storms move northeast onto the plains, the hail increase in size from baseball to softball size.  In addition, the storm produced several tornadoes as they move across Morgan and Washington counties.   Southeast of Brush, an EF1 tornado touched down and caused extensive damage to a residence.  Part of the roof was torn off the residence. The nearby barn had a portion of its roof ripped off the building. Some wood storage buildings were destroyed and trees on the property were uprooted. The two elderly residence in the home at the time were not injured.  Several other weaker tornadoes touched down in Washington County but no damage was observed.",125
1095131,YUMA CO.,HALE,05/11/2023,1100,Tornado, ,EF1,0,0,0,0,CO,MST-7, ,179810,C,125,GLD,0,0,NWS Storm Survey, ,2.33,100,5,NE,5,NNE,HALE,05/11/2023,1103,39.618,-102.05,39.63,-102.09,"Tornado remained mostly over open fields. There was a debris signature on radar, which was likely dust but there were some dead trees and sheet metal from an abandoned property that may have been lofted within Cheyenne County Kansas, but carried over into Yuma County.","A high impact storm system moved across East Central Colorado. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to several tornadoes occurring on this day.  The strongest tornado of the day was an EF 1 that formed in Cheyenne County Kansas, caused damage, and carried that damage into Yum County.||The largest hail reported was dime size at Cheyenne Wells.  The strongest wind gust was 65 MPH near Kirk.",126
1095245,CHEYENNE CO.,CARLTON,05/11/2023,1545,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,179810,C,17,GLD,0,0,Storm Chaser, ,1.15,150,2,W,2,ESE,ARAPAHOE,05/11/2023,1552,38.83,-102.13,38.84,-102.14,"Tornado remained over open fields in eastern Cheyenne County, and just south of US-40. Video captured by storm chaser.","A high impact storm system moved across East Central Colorado. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to several tornadoes occurring on this day.  The strongest tornado of the day was an EF 1 that formed in Cheyenne County Kansas, caused damage, and carried that damage into Yum County.||The largest hail reported was dime size at Cheyenne Wells.  The strongest wind gust was 65 MPH near Kirk.",127
1095247,CHEYENNE CO.,CARLTON,05/11/2023,1546,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,179810,C,17,GLD,0,0,Public, ,0.68,75,2,WNW,2,E,ARAPAHOE,05/11/2023,1549,38.845,-102.129,38.855,-102.135,"Another tornado reported although there was no picture or video evidence submitted to us (focus was on the first tornado south of US-40). Radar was used to estimate path length and start/end times.","A high impact storm system moved across East Central Colorado. The storm system produced an environment that was favorable for any of the developing thunderstorms to produce a tornado, which led to several tornadoes occurring on this day.  The strongest tornado of the day was an EF 1 that formed in Cheyenne County Kansas, caused damage, and carried that damage into Yum County.||The largest hail reported was dime size at Cheyenne Wells.  The strongest wind gust was 65 MPH near Kirk.",128
1101344,LINCOLN CO.,KARVAL,05/24/2023,1726,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,178897,C,73,BOU,0,0,Public, ,0.01,25,15,SW,15,SW,KARVAL,05/24/2023,1727,38.56,-103.7,38.56,-103.7,"A tornado touched down briefly as it crossed State Highway 71.  No damage was observed.","A severe thunderstorm produced hail up to quarter size near Parker.  Brief heavy rainfall was also observed, with nearly one inch in less than one hour.  Lightning struck a home near 38th and Everett in Wheat Ridge.  Lightning blasted a hole in the roof as well as the ceiling inside.  Electrical outlets were damaged and one of the interior walls was charred. Severe thunderstorms produced quarter to half dollar size hail in Douglas County.  A tornado briefly touched down in open country in Lincoln County.",129
1104449,EL PASO CO.,YODER,05/26/2023,1529,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181342,C,41,PUB,0,0,Public, ,0.94,1,7,N,7,N,YODER,05/26/2023,1530,38.93,-104.23,38.9323,-104.2128,"There was a brief 15 to 20 second spin up along a converging outflow boundaries.","Ample low level moisture aided in creating an incredibly unstable environment with enough wind shear to create severe thunderstorms and some landspout tornadoes.",130
1101371,MORGAN CO.,SNYDER,05/26/2023,1553,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,180857,C,87,BOU,0,0,State Official, ,0.01,25,1,WNW,1,WNW,SNYDER,05/26/2023,1554,40.33,-103.6,40.33,-103.6,"A tornado touched down in an open field.  No damage was observed.","Severe thunderstorms produced large hail and strong winds as they moved across northern part of the Denver metro area.  The hail ranged from nickel to ping pong ball size.  A brief wind gust to 60 mph was observed in Morgan County.  In addition, two weak tornadoes touched down in Morgan and Washington counties.  No damage was observed.",131
1101372,WASHINGTON CO.,ELBA,05/26/2023,1744,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,180857,C,121,BOU,0,0,Trained Spotter, ,0.01,25,6,SSW,6,SSW,ELBA,05/26/2023,1745,39.84,-103.22,39.84,-103.22,"A tornado touched down in an open field.  No damage was observed.","Severe thunderstorms produced large hail and strong winds as they moved across northern part of the Denver metro area.  The hail ranged from nickel to ping pong ball size.  A brief wind gust to 60 mph was observed in Morgan County.  In addition, two weak tornadoes touched down in Morgan and Washington counties.  No damage was observed.",132
1104451,KIOWA CO.,EADS,05/27/2023,1729,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181342,C,61,PUB,0,0,Public, ,0.94,1,12,S,12,S,EADS,05/27/2023,1730,38.31,-102.81,38.3118,-102.7928,"Brief ground circulation beneath funnel cloud.","Ample low level moisture aided in creating an incredibly unstable environment with enough wind shear to create severe thunderstorms and some landspout tornadoes.",133
1104456,PROWERS CO.,WILEY,05/30/2023,1500,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,181343,C,99,PUB,0,0,Public, ,4.61,20,4,W,1,NNE,WILEY,05/30/2023,1510,38.1402,-102.79,38.1705,-102.7144,"Series of reports from the public and emergency management.","Ample low level moisture and instability created another round of severe weather and landspout tornadoes.",134
1106776,WELD CO.,PLATTEVILLE ARPT,06/06/2023,1638,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,181743,C,123,BOU,0,0,Law Enforcement, ,0.01,20,3,SSE,3,SSE,PLATTEVILLE ARPT,06/06/2023,1639,40.18,-104.73,40.18,-104.73,"A tornado touched down in an open field.  No damage was observed.","Thunderstorms produced hail up to quarter size in parts of Arapahoe and Douglas counties.  Also a brief landspout was observed in Weld County.",135
1106990,LINCOLN CO.,ARRIBA,06/16/2023,1529,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,181759,C,73,BOU,0,0,Storm Chaser, ,0.01,20,6,S,6,S,ARRIBA,06/16/2023,1530,39.2,-103.27,39.2,-103.27,"A tornado touched down briefly in open country.  No damage was observed.","Severe thunderstorms produced large hail across parts of Elbert and Lincoln counties, along with one brief tornado.  The hail ranged from quarter to around tennis ball size.  Some of the roadways were completely covered by several inches of hail accumulation.  The tornado touched down in an open field with no damage observed. Localized flash flooding was observed near Boyero.",136
1115784,LAS ANIMAS CO.,THATCHER,06/17/2023,1250,Tornado, ,EF0,0,0,0,0,CO,MST-7, ,182831,C,71,PUB,0,0,Public, ,2.04,10,23,WNW,23,NW,THATCHER,06/17/2023,1253,37.72,-104.45,37.7407,-104.4233,"Delayed report of a weak tornado that was briefly on the ground. Reported via picture on social media.","The continued deluge of heavy rain, severe thunderstorms, flash flooding, and tornadoes continue over southern Colorado by yet another closed low located over southern California. The largest hail stone was 4 inches as reported by law enforcement and emergency management located in Baca County. Heavy rains continue over the I-25 corridor, with multiple reports of additional flooding in El Paso and Pueblo Counties.",137
1107377,LOGAN CO.,PADRONI,06/21/2023,1244,Tornado, ,EFU,0,0,0,0,CO,MST-7, ,181814,C,75,BOU,0,0,Trained Spotter, ,0.46,25,4,SSW,4,SSW,PADRONI,06/21/2023,1247,40.7109,-103.1988,40.7145,-103.2063,"A tornado touched down briefly in an open field.  No damage was observed.","Long duration severe weather event across the northeast plains, and most of the Denver metropolitan area beginning during the early afternoon hours.   Scores of  tornadoes occurred across Washington and Logan counties.  Several rounds of hail across the Denver metro, with ping pong ball sized hail in downtown, larger hail up to 2 inches in diameter at concert in Red Rocks Amphitheatre.  In all, seven patrons were hospitalized,  with 83 treated on scene.   A substantial number of attendees suffered welts, bruises and broken fingers trying to protect themselves.  Several suffered concussions as well.  A total of 33 tornadoes touched down in Washington County, with 3 reported in Logan County.  There were reports of at least one home damaged west of Sterling and one commercial building collapse in Sterling. The home was damaged by one of the tornadoes.||Significant flooding and flash flooding also occurred in portions of the plains, including Elbert, Arapahoe, Adams, Logan, Washington and Morgan counties. There were likely several rural roads that flooded due to the heavy rainfall.  There was a flood fatality just south of I-70 along Watkins Rd.  First responders found two stranded cars swept into a field, but its occupants had either gotten out or had been rescued. The third vehicle ended up west of Watkins and 6th Ave. in what is normally a dry creek bed. South Metro���s water rescue team was then called out to do a water rescue but that operation turned into a recovery by the following morning.  Due to flooding, Watkins Road was closed between Interstate 70 and Jewell Ave.  Interstate 70 was also closed for several hours until water could recede from flooded underpasses. Minor flooding also occurred in portions of the Denver and the surrounding metro area.  Baseball size hail was observed in Washington County.  In Clear Creek County, a thunderstorm wind gusts to 68 mph was recorded.",138
